Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Barton,-35.3072631,149.1404986,Bookplate Cafe,-35.29671442467715,149.12970006465912,Café
Barton,-35.3072631,149.1404986,Polit Bar,-35.32020268139999,149.13335323333737,Cocktail Bar
Barton,-35.3072631,149.1404986,Manuka Oval,-35.31824874088948,149.13384709318933,Cricket Ground
Barton,-35.3072631,149.1404986,BitterSweet,-35.316132,149.141845,Café
Barton,-35.3072631,149.1404986,Telopea Park,-35.31382950384763,149.138503074646,Park
Barton,-35.3072631,149.1404986,Aboriginal Tent Embassy,-35.301186715093955,149.13030624389648,Campground
Barton,-35.3072631,149.1404986,Chong Co Thai Restaurant,-35.312112878165856,149.14640377906215,Thai Restaurant
Barton,-35.3072631,149.1404986,Double Drummer,-35.30581547023513,149.13399153146347,Café
Barton,-35.3072631,149.1404986,My Café,-35.319991,149.132888,Café
Barton,-35.3072631,149.1404986,The Canberra Club,-35.30858677594886,149.1365589760688,Social Club
Barton,-35.3072631,149.1404986,Belluci's,-35.31955893421204,149.13238134190968,Italian Restaurant
Barton,-35.3072631,149.1404986,Kingston Hotel,-35.31934569470513,149.13784325122833,Pub
Barton,-35.3072631,149.1404986,Silo Bakery,-35.315731,149.140265,Bakery
Barton,-35.3072631,149.1404986,Brodburger,-35.3115547175692,149.14409159480124,Burger Joint
Barton,-35.3072631,149.1404986,Kingston National Bakery,-35.31531,149.14086,Bakery
Barton,-35.3072631,149.1404986,National Press Club of Australia,-35.31064454013552,149.13344264085478,Social Club
Barton,-35.3072631,149.1404986,Morks Restaurant,-35.311,149.14547,Thai Restaurant
Barton,-35.3072631,149.1404986,The Durham Castle Arms,-35.31579668301452,149.14153951035624,Pub
Barton,-35.3072631,149.1404986,Pinnacle Serviced Apartments,-35.31820931933506,149.13991665872535,Hotel
Barton,-35.3072631,149.1404986,Saffron,-35.316685,149.14121,Lebanese Restaurant
Barton,-35.3072631,149.1404986,Forrest Hotel and Apartments,-35.315908882124084,149.12803247563045,Hotel
Barton,-35.3072631,149.1404986,38 Espresso,-35.3115,149.14591,Café
Barton,-35.3072631,149.1404986,Antica Ricetta,-35.32064522255135,149.1331125818255,Italian Restaurant
Barton,-35.3072631,149.1404986,Canberra Railway Station,-35.31937439980539,149.14914856932117,Train Station
Barton,-35.3072631,149.1404986,7th & Bake Patisserie Cafe,-35.31341803144425,149.14716124534607,Café
Barton,-35.3072631,149.1404986,Public Bar & Dining,-35.32022950960913,149.13354475966452,Gastropub
Barton,-35.3072631,149.1404986,Mee's Sushi,-35.320511842958055,149.1336141637246,Sushi Restaurant
Barton,-35.3072631,149.1404986,Coles Express,-35.320008384862064,149.13416399150557,Convenience Store
Barton,-35.3072631,149.1404986,Walt & Burley,-35.31055585041035,149.14538537210376,Gastropub
Barton,-35.3072631,149.1404986,Salvos Store,-35.32168209721457,149.1535770893097,Thrift / Vintage Store
Barton,-35.3072631,149.1404986,Caph's,-35.31998883458537,149.13290088470163,Café
Barton,-35.3072631,149.1404986,McDonald's,-35.321266,149.133697,Fast Food Restaurant
Barton,-35.3072631,149.1404986,Parliament Theatrette,-35.30684264045932,149.12599197423356,Theater
Barton,-35.3072631,149.1404986,The Parliament Shop,-35.30752761841594,149.12511348724365,Gift Shop
Barton,-35.3072631,149.1404986,Field Marshal Sir Thomas Blamey Square,-35.29775425972379,149.151291847229,Plaza
Barton,-35.3072631,149.1404986,Aussie's,-35.30763447417593,149.12443679535065,Café
Barton,-35.3072631,149.1404986,Parliament House Health & Recreation Centre,-35.30819127428518,149.1243839263916,Gym / Fitness Center
Barton,-35.3072631,149.1404986,R2 Cafe,-35.29802511450707,149.15303316272173,Café
Barton,-35.3072631,149.1404986,Speakers Corner,-35.29923600895332,149.12477534480578,Hotel Bar
Barton,-35.3072631,149.1404986,Canberra Bowling Club,-35.3163,149.12538,Sports Club
Barton,-35.3072631,149.1404986,The Tea Lounge,-35.299444,149.124395,Tea Room
Barton,-35.3072631,149.1404986,Canberra Railway Museum,-35.317900570249556,149.15438715406898,Museum
Barton,-35.3072631,149.1404986,Albert Hall,-35.297664802048544,149.12545374037225,Building
Barton,-35.3072631,149.1404986,The Promenade Cafe,-35.29919661761354,149.12403528119268,Café
Barton,-35.3072631,149.1404986,The Clubhouse Spa & Fitness Centre,-35.299575537609236,149.12313263388896,Gym / Fitness Center
Barton,-35.3072631,149.1404986,Ambassador Lounge,-35.29918755894613,149.12336031969647,Lounge
Barton,-35.3072631,149.1404986,Canberra Nara Peace Park,-35.29827051579797,149.12211225797748,Park
Belconnen,-35.2274338,149.0431454,Woolworths Metro,-35.24346143872027,149.04425475060097,Supermarket
Belconnen,-35.2274338,149.0431454,KFC,-35.243338871438176,149.04222919121966,Fast Food Restaurant
Belconnen,-35.2274338,149.0431454,Sue's Kitchen,-35.233676403208925,149.04046833515167,Chinese Restaurant
Belconnen,-35.2274338,149.0431454,Florey Pharmacy,-35.22626133452895,149.05444264411926,Pharmacy
Belconnen,-35.2274338,149.0431454,SupaExpress,-35.226308938015194,149.05451729140339,Supermarket
Belconnen,-35.2274338,149.0431454,Florey Shopping Centre,-35.22617852807839,149.0546205877567,Shopping Plaza
Belconnen,-35.2274338,149.0431454,King Fook,-35.22615605,149.054952,Chinese Restaurant
Belconnen,-35.2274338,149.0431454,Officeworks,-35.23975322621515,149.05909046373225,Paper / Office Supplies Store
Belconnen,-35.2274338,149.0431454,Vietnam Village Inn,-35.23990692506183,149.0525597333908,Vietnamese Restaurant
Belconnen,-35.2274338,149.0431454,Page Shops,-35.240017842746994,149.0524799951132,Shopping Plaza
Belconnen,-35.2274338,149.0431454,Belconnen Way Hotel & Serviced Apartments,-35.242591645674494,149.04443730376013,Hotel
Belconnen,-35.2274338,149.0431454,Lake Ginninderra Western Foreshore Park,-35.22752766799325,149.06311311502068,Park
Bonner,-35.1559621,149.1429557,Woolworths,-35.16144842170594,149.13911650581647,Supermarket
Bonner,-35.1559621,149.1429557,Coffee Guru,-35.161126140648385,149.13901805877686,Café
Bonner,-35.1559621,149.1429557,Bonner Shops,-35.16140864595865,149.13905024528503,Shopping Plaza
Bonner,-35.1559621,149.1429557,Mulligan's Flat Nature Reserve,-35.16612242991865,149.14549332953948,Nature Preserve
Bonner,-35.1559621,149.1429557,Frankie's at Forde,-35.17142,149.14259,Café
Bonner,-35.1559621,149.1429557,Forde Shops,-35.17175601338332,149.1426559647059,Shopping Plaza
Bonner,-35.1559621,149.1429557,His Grace Care,-35.1557302,149.1228796,Business Service
Bonython,-35.4333083,149.078276,IGA Isabella Plains,-35.42851664809785,149.09140191426053,Grocery Store
Bonython,-35.4333083,149.078276,IGA Gordon,-35.4504,149.08392,Grocery Store
Bonython,-35.4333083,149.078276,Bunnings Warehouse,-35.42184444455695,149.07111007860289,Hardware Store
Bonython,-35.4333083,149.078276,Officeworks,-35.422010800112744,149.06966616997684,Paper / Office Supplies Store
Bonython,-35.4333083,149.078276,Isabella Take Away & Pizza,-35.4285,149.09104,Pizza Place
Bonython,-35.4333083,149.078276,Isabella Plains Shopping Centre,-35.428420662371934,149.09148251075445,Shopping Plaza
Bonython,-35.4333083,149.078276,Salvos Store,-35.420213,149.069831,Thrift / Vintage Store
Bonython,-35.4333083,149.078276,BrewBar,-35.41883307300753,149.06532750784933,Coffee Shop
Braddon,-35.2708149,149.135735,Bentspoke Brewing Co.,-35.27315667697741,149.13184981936868,Brewery
Braddon,-35.2708149,149.135735,Eightysix,-35.27319790752534,149.13318961858747,Australian Restaurant
Braddon,-35.2708149,149.135735,Rye,-35.27468,149.13233,Café
Braddon,-35.2708149,149.135735,Eighty/Twenty,-35.273453593496264,149.13303813992277,Café
Braddon,-35.2708149,149.135735,Frugii Dessert Laboratory,-35.271822259100276,149.133105358948,Ice Cream Shop
Braddon,-35.2708149,149.135735,Impact Comics,-35.27840533085837,149.13202386395545,Comic Shop
Braddon,-35.2708149,149.135735,Sage Dining Rooms,-35.27772860442209,149.1375916045142,Molecular Gastronomy Restaurant
Braddon,-35.2708149,149.135735,Guzman Y Gomez,-35.27861826668675,149.13317527116396,Mexican Restaurant
Braddon,-35.2708149,149.135735,Black Fire,-35.27295,149.13171,Mediterranean Restaurant
Braddon,-35.2708149,149.135735,Coffee Lab,-35.27697453908258,149.13317866872976,Coffee Shop
Braddon,-35.2708149,149.135735,Hippo Co.,-35.278382054145304,149.13176799154752,Whisky Bar
Braddon,-35.2708149,149.135735,Kinn Thai,-35.27778753064333,149.13260757923126,Thai Restaurant
Braddon,-35.2708149,149.135735,Harvest,-35.278223,149.126675,Coffee Shop
Braddon,-35.2708149,149.135735,Grill'd,-35.278091752706295,149.13283043779225,Burger Joint
Braddon,-35.2708149,149.135735,Lazy Su,-35.27468,149.13233,Asian Restaurant
Braddon,-35.2708149,149.135735,Barrio Collective Coffee,-35.27167885398807,149.1330738866158,Coffee Shop
Braddon,-35.2708149,149.135735,Mezzalira Ristorante,-35.27930776036863,149.12774819224128,Italian Restaurant
Braddon,-35.2708149,149.135735,Brew Nation,-35.27868,149.12983,Beer Bar
Braddon,-35.2708149,149.135735,Two Before Ten,-35.27975337660723,149.12622928619385,Café
Braddon,-35.2708149,149.135735,Koko Black,-35.27799510939021,149.132741689682,Chocolate Shop
Braddon,-35.2708149,149.135735,Bar Rochford,-35.27925,149.1282,Wine Bar
Braddon,-35.2708149,149.135735,Akiba,-35.27774845186362,149.13134083887,Asian Restaurant
Braddon,-35.2708149,149.135735,Group Seven Espresso,-35.28186438585285,149.12463861252849,Coffee Shop
Braddon,-35.2708149,149.135735,Australian War Memorial,-35.28085430124244,149.1486771567026,Museum
Braddon,-35.2708149,149.135735,Glebe Park,-35.28234144146416,149.1360569000244,Park
Braddon,-35.2708149,149.135735,Anzac Hall,-35.28091189417747,149.14866862030726,History Museum
Braddon,-35.2708149,149.135735,Iori Japanese Restaurant,-35.27889920949763,149.13055414863518,Japanese Restaurant
Braddon,-35.2708149,149.135735,The Cupping Room,-35.280471715528144,149.12610648638585,Coffee Shop
Braddon,-35.2708149,149.135735,Llewellyn Hall,-35.28060394098876,149.12344201033173,Concert Hall
Braddon,-35.2708149,149.135735,Temporada,-35.2760893647487,149.12825395278512,Tapas Restaurant
Braddon,-35.2708149,149.135735,Mingle Espresso,-35.28236184817262,149.13225472296946,Coffee Shop
Braddon,-35.2708149,149.135735,Elemental,-35.27187,149.13323,Café
Braddon,-35.2708149,149.135735,T2,-35.280025948280574,149.13394397654997,Food & Drink Shop
Braddon,-35.2708149,149.135735,Cocorea,-35.27826531139629,149.13159370422363,Korean Restaurant
Braddon,-35.2708149,149.135735,The Glass House Cafe,-35.281791,149.1338667,Café
Braddon,-35.2708149,149.135735,Blue Olive Cafe,-35.27829925223751,149.1283169211889,Café
Braddon,-35.2708149,149.135735,Fitness First,-35.27751645125956,149.13276314735413,Gym
Braddon,-35.2708149,149.135735,IGA Ainslie,-35.262120665121294,149.14524482880975,Grocery Store
Braddon,-35.2708149,149.135735,Garema Place,-35.27840110527662,149.13183510303497,Plaza
Braddon,-35.2708149,149.135735,Tonic Espresso,-35.27759922030009,149.13046181201935,Coffee Shop
Braddon,-35.2708149,149.135735,Kokomo's,-35.27748,149.13191,Tiki Bar
Braddon,-35.2708149,149.135735,mookie,-35.27695344402519,149.13201212882996,Burger Joint
Braddon,-35.2708149,149.135735,The Highball Express,-35.278480380707414,149.12853700338806,Cocktail Bar
Braddon,-35.2708149,149.135735,The Games Capital,-35.27827645920961,149.13242977751875,Toy / Game Store
Braddon,-35.2708149,149.135735,iPho,-35.278190544637106,149.13186868997437,Vietnamese Restaurant
Braddon,-35.2708149,149.135735,Blu Ginger,-35.2773463,149.1319617,Indian Restaurant
Braddon,-35.2708149,149.135735,Bistro Nguyen's,-35.2784834741787,149.12887031364582,Vietnamese Restaurant
Braddon,-35.2708149,149.135735,Courgette,-35.27629696579478,149.12645294399857,Restaurant
Braddon,-35.2708149,149.135735,Edgar's,-35.26252392314094,149.14515411002654,Pub
Braddon,-35.2708149,149.135735,Soi Noodle Bar,-35.278487412446474,149.13301413983157,Noodle House
Braddon,-35.2708149,149.135735,Sushi Sushi,-35.278472701720844,149.13319595663614,Sushi Restaurant
Braddon,-35.2708149,149.135735,Subway,-35.28035912462885,149.133117441225,Sandwich Place
Braddon,-35.2708149,149.135735,Palace Electric Cinema,-35.28501393891589,149.12313456565843,Multiplex
Braddon,-35.2708149,149.135735,Spicy Ginger Café,-35.27728111324609,149.12527314364428,Chinese Restaurant
Braddon,-35.2708149,149.135735,Močan and Green Grout,-35.284577558296746,149.12502859283262,Café
Braddon,-35.2708149,149.135735,Tu Do Vietnamese Restaurant,-35.264142873889696,149.12259080845027,Vietnamese Restaurant
Braddon,-35.2708149,149.135735,Smith's Alternative Bookshop,-35.278426087307224,149.12870844307903,Bookstore
Braddon,-35.2708149,149.135735,Ovolo Nishi,-35.2850695488735,149.12274777889252,Hotel
Braddon,-35.2708149,149.135735,QT Lounge,-35.283982,149.125324,Lounge
Braddon,-35.2708149,149.135735,IGA,-35.263670904276864,149.1221311122287,Supermarket
Braddon,-35.2708149,149.135735,Subway,-35.27875110067717,149.12688903596234,Sandwich Place
Braddon,-35.2708149,149.135735,Mr Shabu Shabu,-35.27676348469213,149.12598636761868,Japanese Restaurant
Braddon,-35.2708149,149.135735,QT Canberra,-35.28377008305669,149.12589385853963,Hotel
Braddon,-35.2708149,149.135735,SPAR Supermarket & Bottlemart,-35.27882498123941,149.12565529346466,Grocery Store
Braddon,-35.2708149,149.135735,Monster Kitchen and Bar,-35.28512248295839,149.12254705910743,Hotel Bar
Braddon,-35.2708149,149.135735,Capitol Bar & Grill,-35.284021884331764,149.12506099936968,Australian Restaurant
Braddon,-35.2708149,149.135735,Bicicletta,-35.284662203820375,149.1238787088419,Italian Restaurant
Braddon,-35.2708149,149.135735,The Golden Drum,-35.27916192356728,149.12447259099503,Dim Sum Restaurant
Braddon,-35.2708149,149.135735,National Film & Sound Archive,-35.28313128783348,149.12114258170274,History Museum
Braddon,-35.2708149,149.135735,Ainslie Football Club,-35.2614578627012,149.1387696552352,Sports Club
Braddon,-35.2708149,149.135735,Lucky's,-35.2837452534682,149.12502566655883,Speakeasy
Braddon,-35.2708149,149.135735,The Gods Café,-35.28282664148573,149.1196449162664,Coffee Shop
Braddon,-35.2708149,149.135735,Peppers Gallery Hotel,-35.284487747324654,149.12375757577354,Hotel
Braddon,-35.2708149,149.135735,Rex Hotel,-35.26701160065174,149.13171646170187,Hotel
Braddon,-35.2708149,149.135735,The Ainslie Takeaway,-35.262353865225336,149.1452032327652,Fish & Chips Shop
Braddon,-35.2708149,149.135735,ibis Styles Canberra Tall Trees,-35.2580028034737,149.14346815636907,Hotel
Braddon,-35.2708149,149.135735,Shanghai Dumpling Cafe,-35.277156549208,149.1257472769117,Dumpling Restaurant
Braddon,-35.2708149,149.135735,Psychedeli,-35.27555762256054,149.12703405967966,Café
Braddon,-35.2708149,149.135735,Parlour Wine Room,-35.28493161306468,149.12390649318695,Wine Bar
Braddon,-35.2708149,149.135735,Sumo Salad,-35.27636219931499,149.12610410658513,Salad Place
Braddon,-35.2708149,149.135735,ANU North Oval,-35.27312737849104,149.12421226501465,Rugby Pitch
Braddon,-35.2708149,149.135735,The RUC,-35.267742228244956,149.12421469014353,Sports Club
Braddon,-35.2708149,149.135735,Bus Stop (#4531),-35.27818210868622,149.1270149144904,Bus Stop
Braddon,-35.2708149,149.135735,Club Lime,-35.27775297050773,149.12565529346466,Gym
Braddon,-35.2708149,149.135735,Pavilion on Northbourne,-35.25883081156644,149.13293771939604,Hotel
Braddon,-35.2708149,149.135735,Polish White Eagle Club,-35.264697301332426,149.12337931944916,Social Club
Braddon,-35.2708149,149.135735,Capital Chemist,-35.26395,149.12262,Pharmacy
Braddon,-35.2708149,149.135735,O'Connor Shops,-35.26407870920361,149.12234544754028,Shopping Plaza
Braddon,-35.2708149,149.135735,Remembrance Nature Park,-35.27961,149.15182,Nature Preserve
Braddon,-35.2708149,149.135735,Peter Morris Consulting,-35.2605583,149.15170409999996,Business Service
Braddon,-35.2708149,149.135735,CSIRO Discovery Centre,-35.27322081692702,149.11531946190672,Science Museum
Braddon,-35.2708149,149.135735,Kokoda Trail,-35.275528,149.156065,Trail
Braddon,-35.2708149,149.135735,Duxton,-35.264256,149.122103,Pub
Bruce,-35.2453517,149.0916334,Canberra International Sports and Aquatic Centre,-35.24199333447113,149.07452702522278,Gym
Bruce,-35.2453517,149.0916334,Two Before Ten,-35.25640563585717,149.07870243938441,Café
Bruce,-35.2453517,149.0916334,Club Lime CISAC,-35.2417449,149.0748138,Gym
Bruce,-35.2453517,149.0916334,John Knight Memorial Park,-35.236596788684174,149.07346364969854,Park
Bruce,-35.2453517,149.0916334,Mizzuna Cafe,-35.2380171785937,149.0840163750385,Café
Bruce,-35.2453517,149.0916334,Alivio Tourist Park,-35.25717546301365,149.10603761672974,Motel
Bruce,-35.2453517,149.0916334,U&Co,-35.23389,149.10282,Café
Bruce,-35.2453517,149.0916334,Cafe MoMo,-35.24179939054374,149.09234419465915,Café
Bruce,-35.2453517,149.0916334,Subway,-35.238291319649896,149.07146049113462,Sandwich Place
Bruce,-35.2453517,149.0916334,The Lighthouse,-35.23796385123519,149.07167841517702,Gastropub
Bruce,-35.2453517,149.0916334,Australian Institute of Sport,-35.24631112451475,149.10163925714863,Athletics & Sports
Bruce,-35.2453517,149.0916334,Chatterbox Espresso Bar,-35.241358,149.070971,Café
Bruce,-35.2453517,149.0916334,Bruce Super Convenience,-35.24165689945221,149.09248201999998,Grocery Store
Bruce,-35.2453517,149.0916334,GIO Stadium,-35.2496262382629,149.10210596438725,Football Stadium
Bruce,-35.2453517,149.0916334,Canberra Labor Club,-35.240234001766936,149.0708065889063,Social Club
Bruce,-35.2453517,149.0916334,AIS Arena,-35.24771224027742,149.10110262504304,Basketball Stadium
Bruce,-35.2453517,149.0916334,Commonwealth Bank,-35.23805483822564,149.08401683120547,Bank
Bruce,-35.2453517,149.0916334,AIS Basketball Netball Hall,-35.24517698468915,149.1041953923329,Basketball Stadium
Bruce,-35.2453517,149.0916334,SupaExpress,-35.23405087448261,149.1032032019432,Supermarket
Bruce,-35.2453517,149.0916334,Bolt Bar,-35.256435,149.078562,Bar
Bruce,-35.2453517,149.0916334,Bruce Ridge,-35.253414,149.1077,Nature Preserve
Bruce,-35.2453517,149.0916334,Dumpling Inn,-35.252301358702226,149.073684933767,Chinese Restaurant
Bruce,-35.2453517,149.0916334,Turkish Pide House,-35.25234,149.07345,Turkish Restaurant
Bruce,-35.2453517,149.0916334,Salvos Store,-35.252475137237894,149.07298743724823,Thrift / Vintage Store
Bruce,-35.2453517,149.0916334,Canberra City Gymnastics Club,-35.242577547772214,149.0713284647905,Gym
Bruce,-35.2453517,149.0916334,BP,-35.25310643,149.07321855,Gas Station
Bruce,-35.2453517,149.0916334,Birrigai Cafe,-35.231889010674614,149.07719430488757,Café
Bruce,-35.2453517,149.0916334,Belconnen Tennis Club,-35.24973860022807,149.07037016560318,Sports Club
